time	I(R_load)
Step Information: Rload=500m  (Step: 1/2)
1.317538833940086e-03	-1.269116e+00
1.317548833940086e-03	-1.269083e+00
1.317558833940086e-03	-1.269050e+00
1.317568833940086e-03	-1.269017e+00
1.317578833940086e-03	-1.268984e+00
1.317588833940086e-03	-1.268951e+00
1.317598833940086e-03	-1.268918e+00
1.317608833940086e-03	-1.268885e+00
1.317618833940086e-03	-1.268852e+00
1.317628833940086e-03	-1.268819e+00
1.317638833940086e-03	-1.268786e+00
1.317648833940086e-03	-1.268753e+00
1.317658833940086e-03	-1.268720e+00
1.317668833940086e-03	-1.268687e+00
1.317678833940085e-03	-1.268654e+00
1.317688833940085e-03	-1.268621e+00
1.317698833940085e-03	-1.268588e+00
1.317708833940085e-03	-1.268555e+00
1.317718833940085e-03	-1.268522e+00
1.317728833940085e-03	-1.268489e+00
1.317738833940085e-03	-1.268456e+00
1.317748833940085e-03	-1.268423e+00
1.317758833940085e-03	-1.268390e+00
1.317768833940085e-03	-1.268357e+00
1.317778833940085e-03	-1.268324e+00
1.317788833940085e-03	-1.268291e+00
1.317798833940085e-03	-1.268258e+00
1.317808833940085e-03	-1.268225e+00
1.317818833940085e-03	-1.268192e+00
1.317828833940085e-03	-1.268159e+00
1.317838833940085e-03	-1.268126e+00
1.317848833940084e-03	-1.268093e+00
1.317858833940084e-03	-1.268060e+00
1.317868833940084e-03	-1.268027e+00
1.317878833940084e-03	-1.267994e+00
1.317888833940084e-03	-1.267961e+00
1.317898833940084e-03	-1.267928e+00
1.317908833940084e-03	-1.267895e+00
1.317918833940084e-03	-1.267862e+00
1.317928833940084e-03	-1.267829e+00
1.317938833940084e-03	-1.267796e+00
1.317948833940084e-03	-1.267763e+00
1.317958833940084e-03	-1.267730e+00
1.317968833940084e-03	-1.267697e+00
1.317978833940084e-03	-1.267664e+00
1.317988833940084e-03	-1.267632e+00
1.317998833940084e-03	-1.267599e+00
1.318008833940084e-03	-1.267565e+00
1.318018833940083e-03	-1.267533e+00
1.318028833940083e-03	-1.267500e+00
1.318038833940083e-03	-1.267467e+00
1.318048833940083e-03	-1.267434e+00
1.318058833940083e-03	-1.267401e+00
1.318068833940083e-03	-1.267368e+00
1.318078833940083e-03	-1.267335e+00
1.318088833940083e-03	-1.267302e+00
1.318098833940083e-03	-1.267269e+00
1.318108833940083e-03	-1.267236e+00
1.318118833940083e-03	-1.267203e+00
1.318128833940083e-03	-1.267170e+00
1.318138833940083e-03	-1.267137e+00
1.318148833940083e-03	-1.267104e+00
1.318158833940083e-03	-1.267071e+00
1.318168833940083e-03	-1.267038e+00
1.318178833940082e-03	-1.267005e+00
1.318188833940082e-03	-1.266972e+00
1.318198833940082e-03	-1.266939e+00
1.318208833940082e-03	-1.266906e+00
1.318218833940082e-03	-1.266873e+00
1.318228833940082e-03	-1.266840e+00
1.318238833940082e-03	-1.266807e+00
1.318248833940082e-03	-1.266774e+00
1.318258833940082e-03	-1.266741e+00
1.318268833940082e-03	-1.266708e+00
1.318278833940082e-03	-1.266675e+00
1.318288833940082e-03	-1.266643e+00
1.318298833940082e-03	-1.266610e+00
1.318308833940082e-03	-1.266577e+00
1.318318833940082e-03	-1.266544e+00
1.318328833940082e-03	-1.266511e+00
1.318338833940082e-03	-1.266478e+00
1.318348833940081e-03	-1.266445e+00
1.318358833940081e-03	-1.266412e+00
1.318368833940081e-03	-1.266379e+00
1.318378833940081e-03	-1.266346e+00
1.318388833940081e-03	-1.266313e+00
1.318398833940081e-03	-1.266280e+00
1.318408833940081e-03	-1.266247e+00
1.318418833940081e-03	-1.266214e+00
1.318428833940081e-03	-1.266181e+00
1.318438833940081e-03	-1.266148e+00
1.318448833940081e-03	-1.266115e+00
1.318458833940081e-03	-1.266082e+00
1.318468833940081e-03	-1.266049e+00
1.318478833940081e-03	-1.266016e+00
1.318488833940081e-03	-1.265983e+00
1.318498833940081e-03	-1.265951e+00
1.318508833940081e-03	-1.265918e+00
1.318518833940080e-03	-1.265885e+00
1.318528833940080e-03	-1.265852e+00
1.318538833940080e-03	-1.265819e+00
1.318548833940080e-03	-1.265786e+00
1.318558833940080e-03	-1.265753e+00
1.318568833940080e-03	-1.265720e+00
1.318578833940080e-03	-1.265687e+00
1.318588833940080e-03	-1.265654e+00
1.318598833940080e-03	-1.265621e+00
1.318608833940080e-03	-1.265588e+00
1.318618833940080e-03	-1.265555e+00
1.318628833940080e-03	-1.265522e+00
1.318638833940080e-03	-1.265489e+00
1.318648833940080e-03	-1.265456e+00
1.318658833940080e-03	-1.265423e+00
1.318668833940080e-03	-1.265391e+00
1.318678833940080e-03	-1.265358e+00
1.318688833940079e-03	-1.265325e+00
1.318698833940079e-03	-1.265292e+00
1.318708833940079e-03	-1.265259e+00
1.318718833940079e-03	-1.265226e+00
1.318728833940079e-03	-1.265193e+00
1.318738833940079e-03	-1.265160e+00
1.318748833940079e-03	-1.265127e+00
1.318758833940079e-03	-1.265094e+00
1.318768833940079e-03	-1.265061e+00
1.318778833940079e-03	-1.265028e+00
1.318788833940079e-03	-1.264995e+00
1.318798833940079e-03	-1.264962e+00
1.318808833940079e-03	-1.264929e+00
1.318818833940079e-03	-1.264897e+00
1.318828833940079e-03	-1.264863e+00
1.318838833940079e-03	-1.264831e+00
1.318848833940079e-03	-1.264798e+00
1.318858833940078e-03	-1.264765e+00
1.318868833940078e-03	-1.264732e+00
1.318878833940078e-03	-1.264699e+00
1.318888833940078e-03	-1.264666e+00
1.318898833940078e-03	-1.264633e+00
1.318908833940078e-03	-1.264600e+00
1.318918833940078e-03	-1.264567e+00
1.318928833940078e-03	-1.264534e+00
1.318938833940078e-03	-1.264501e+00
1.318948833940078e-03	-1.264468e+00
1.318958833940078e-03	-1.264435e+00
1.318968833940078e-03	-1.264403e+00
1.318978833940078e-03	-1.264370e+00
1.318988833940078e-03	-1.264337e+00
1.318998833940078e-03	-1.264304e+00
1.319008833940078e-03	-1.264271e+00
1.319018833940078e-03	-1.264238e+00
1.319028833940077e-03	-1.264205e+00
1.319038833940077e-03	-1.264172e+00
1.319048833940077e-03	-1.264139e+00
1.319058833940077e-03	-1.264106e+00
1.319068833940077e-03	-1.264073e+00
1.319078833940077e-03	-1.264040e+00
1.319088833940077e-03	-1.264007e+00
1.319098833940077e-03	-1.263975e+00
1.319108833940077e-03	-1.263942e+00
1.319118833940077e-03	-1.263909e+00
1.319128833940077e-03	-1.263876e+00
1.319138833940077e-03	-1.263843e+00
1.319148833940077e-03	-1.263810e+00
1.319158833940077e-03	-1.263777e+00
1.319168833940077e-03	-1.263744e+00
1.319178833940077e-03	-1.263711e+00
1.319188833940077e-03	-1.263678e+00
1.319198833940076e-03	-1.263645e+00
1.319208833940076e-03	-1.263613e+00
1.319218833940076e-03	-1.263580e+00
1.319228833940076e-03	-1.263547e+00
1.319238833940076e-03	-1.263514e+00
1.319248833940076e-03	-1.263481e+00
1.319258833940076e-03	-1.263448e+00
1.319268833940076e-03	-1.263415e+00
1.319278833940076e-03	-1.263382e+00
1.319288833940076e-03	-1.263349e+00
1.319298833940076e-03	-1.263316e+00
1.319308833940076e-03	-1.263283e+00
1.319318833940076e-03	-1.263250e+00
1.319328833940076e-03	-1.263218e+00
1.319338833940076e-03	-1.263185e+00
1.319348833940076e-03	-1.263152e+00
1.319358833940075e-03	-1.263119e+00
1.319368833940075e-03	-1.263086e+00
1.319378833940075e-03	-1.263053e+00
1.319388833940075e-03	-1.263020e+00
1.319398833940075e-03	-1.262987e+00
1.319408833940075e-03	-1.262954e+00
1.319418833940075e-03	-1.262921e+00
1.319428833940075e-03	-1.262889e+00
1.319438833940075e-03	-1.262856e+00
1.319448833940075e-03	-1.262823e+00
1.319458833940075e-03	-1.262790e+00
1.319468833940075e-03	-1.262757e+00
1.319478833940075e-03	-1.262724e+00
1.319488833940075e-03	-1.262691e+00
1.319498833940075e-03	-1.262658e+00
1.319508833940075e-03	-1.262625e+00
1.319518833940075e-03	-1.262592e+00
1.319528833940074e-03	-1.262560e+00
1.319538833940074e-03	-1.262527e+00
1.319548833940074e-03	-1.262494e+00
1.319558833940074e-03	-1.262461e+00
1.319568833940074e-03	-1.262428e+00
1.319578833940074e-03	-1.262395e+00
1.319588833940074e-03	-1.262362e+00
1.319598833940074e-03	-1.262329e+00
1.319608833940074e-03	-1.262296e+00
1.319618833940074e-03	-1.262263e+00
1.319628833940074e-03	-1.262231e+00
1.319638833940074e-03	-1.262198e+00
1.319648833940074e-03	-1.262165e+00
1.319658833940074e-03	-1.262132e+00
1.319668833940074e-03	-1.262099e+00
1.319678833940074e-03	-1.262066e+00
1.319688833940074e-03	-1.262033e+00
1.319698833940073e-03	-1.262000e+00
1.319708833940073e-03	-1.261967e+00
1.319718833940073e-03	-1.261935e+00
1.319728833940073e-03	-1.261902e+00
1.319738833940073e-03	-1.261869e+00
1.319748833940073e-03	-1.261836e+00
1.319758833940073e-03	-1.261803e+00
1.319768833940073e-03	-1.261770e+00
1.319778833940073e-03	-1.261737e+00
1.319788833940073e-03	-1.261704e+00
1.319798833940073e-03	-1.261671e+00
1.319808833940073e-03	-1.261639e+00
1.319818833940073e-03	-1.261606e+00
1.319828833940073e-03	-1.261573e+00
1.319838833940073e-03	-1.261540e+00
1.319848833940073e-03	-1.261507e+00
1.319858833940073e-03	-1.261474e+00
1.319868833940072e-03	-1.261441e+00
1.319878833940072e-03	-1.261408e+00
1.319888833940072e-03	-1.261376e+00
1.319898833940072e-03	-1.261343e+00
1.319908833940072e-03	-1.261310e+00
1.319918833940072e-03	-1.261277e+00
1.319928833940072e-03	-1.261244e+00
1.319938833940072e-03	-1.261211e+00
1.319948833940072e-03	-1.261178e+00
1.319958833940072e-03	-1.261145e+00
1.319968833940072e-03	-1.261112e+00
1.319978833940072e-03	-1.261080e+00
1.319988833940072e-03	-1.261047e+00
1.319998833940072e-03	-1.261014e+00
1.320008833940072e-03	-1.260981e+00
1.320018833940072e-03	-1.260948e+00
1.320028833940072e-03	-1.260915e+00
1.320038833940071e-03	-1.260882e+00
1.320048833940071e-03	-1.260849e+00
1.320058833940071e-03	-1.260817e+00
1.320068833940071e-03	-1.260784e+00
1.320078833940071e-03	-1.260751e+00
1.320088833940071e-03	-1.260718e+00
1.320098833940071e-03	-1.260685e+00
1.320108833940071e-03	-1.260652e+00
1.320118833940071e-03	-1.260619e+00
1.320128833940071e-03	-1.260587e+00
1.320138833940071e-03	-1.260554e+00
1.320148833940071e-03	-1.260521e+00
1.320158833940071e-03	-1.260488e+00
1.320168833940071e-03	-1.260455e+00
1.320178833940071e-03	-1.260422e+00
1.320188833940071e-03	-1.260389e+00
1.320198833940071e-03	-1.260356e+00
1.320208833940070e-03	-1.260324e+00
1.320218833940070e-03	-1.260291e+00
1.320228833940070e-03	-1.260258e+00
1.320238833940070e-03	-1.260225e+00
1.320248833940070e-03	-1.260192e+00
1.320258833940070e-03	-1.260159e+00
1.320268833940070e-03	-1.260126e+00
1.320278833940070e-03	-1.260094e+00
1.320288833940070e-03	-1.260061e+00
1.320298833940070e-03	-1.260028e+00
1.320308833940070e-03	-1.259995e+00
1.320318833940070e-03	-1.259962e+00
1.320328833940070e-03	-1.259929e+00
1.320338833940070e-03	-1.259896e+00
1.320348833940070e-03	-1.259863e+00
1.320358833940070e-03	-1.259831e+00
1.320368833940069e-03	-1.259798e+00
1.320378833940069e-03	-1.259765e+00
1.320388833940069e-03	-1.259732e+00
1.320398833940069e-03	-1.259699e+00
1.320408833940069e-03	-1.259666e+00
1.320418833940069e-03	-1.259634e+00
1.320428833940069e-03	-1.259601e+00
1.320438833940069e-03	-1.259568e+00
1.320448833940069e-03	-1.259535e+00
1.320458833940069e-03	-1.259502e+00
1.320468833940069e-03	-1.259469e+00
1.320478833940069e-03	-1.259436e+00
1.320488833940069e-03	-1.259404e+00
1.320498833940069e-03	-1.259371e+00
1.320508833940069e-03	-1.259338e+00
1.320518833940069e-03	-1.259305e+00
1.320528833940069e-03	-1.259272e+00
1.320538833940068e-03	-1.259239e+00
1.320548833940068e-03	-1.259206e+00
1.320558833940068e-03	-1.259174e+00
1.320568833940068e-03	-1.259141e+00
1.320578833940068e-03	-1.259108e+00
1.320588833940068e-03	-1.259075e+00
1.320598833940068e-03	-1.259042e+00
1.320608833940068e-03	-1.259009e+00
1.320618833940068e-03	-1.258976e+00
1.320628833940068e-03	-1.258944e+00
1.320638833940068e-03	-1.258911e+00
1.320648833940068e-03	-1.258878e+00
1.320658833940068e-03	-1.258845e+00
1.320668833940068e-03	-1.258812e+00
1.320678833940068e-03	-1.258779e+00
1.320688833940068e-03	-1.258747e+00
1.320698833940068e-03	-1.258714e+00
1.320708833940067e-03	-1.258681e+00
1.320718833940067e-03	-1.258648e+00
1.320728833940067e-03	-1.258615e+00
1.320738833940067e-03	-1.258582e+00
1.320748833940067e-03	-1.258550e+00
1.320758833940067e-03	-1.258517e+00
1.320768833940067e-03	-1.258484e+00
1.320778833940067e-03	-1.258451e+00
1.320788833940067e-03	-1.258418e+00
1.320798833940067e-03	-1.258385e+00
1.320808833940067e-03	-1.258353e+00
1.320818833940067e-03	-1.258320e+00
1.320828833940067e-03	-1.258287e+00
1.320838833940067e-03	-1.258254e+00
1.320848833940067e-03	-1.258221e+00
1.320858833940067e-03	-1.258188e+00
1.320868833940067e-03	-1.258155e+00
1.320878833940066e-03	-1.258123e+00
1.320888833940066e-03	-1.258090e+00
1.320898833940066e-03	-1.258057e+00
1.320908833940066e-03	-1.258024e+00
1.320918833940066e-03	-1.257991e+00
1.320928833940066e-03	-1.257959e+00
1.320938833940066e-03	-1.257926e+00
1.320948833940066e-03	-1.257893e+00
1.320958833940066e-03	-1.257860e+00
1.320968833940066e-03	-1.257827e+00
1.320978833940066e-03	-1.257794e+00
1.320988833940066e-03	-1.257762e+00
1.320998833940066e-03	-1.257729e+00
1.321008833940066e-03	-1.257696e+00
1.321018833940066e-03	-1.257663e+00
1.321028833940066e-03	-1.257630e+00
1.321038833940066e-03	-1.257597e+00
1.321048833940065e-03	-1.257565e+00
1.321058833940065e-03	-1.257532e+00
1.321068833940065e-03	-1.257499e+00
1.321078833940065e-03	-1.257466e+00
1.321088833940065e-03	-1.257433e+00
1.321098833940065e-03	-1.257401e+00
1.321108833940065e-03	-1.257368e+00
1.321118833940065e-03	-1.257335e+00
1.321128833940065e-03	-1.257302e+00
1.321138833940065e-03	-1.257269e+00
1.321148833940065e-03	-1.257236e+00
1.321158833940065e-03	-1.257204e+00
1.321168833940065e-03	-1.257171e+00
1.321178833940065e-03	-1.257138e+00
1.321188833940065e-03	-1.257105e+00
1.321198833940065e-03	-1.257072e+00
1.321208833940065e-03	-1.257039e+00
1.321218833940064e-03	-1.257007e+00
1.321228833940064e-03	-1.256974e+00
1.321238833940064e-03	-1.256941e+00
1.321248833940064e-03	-1.256908e+00
1.321258833940064e-03	-1.256875e+00
1.321268833940064e-03	-1.256843e+00
1.321278833940064e-03	-1.256810e+00
1.321288833940064e-03	-1.256777e+00
1.321298833940064e-03	-1.256744e+00
1.321308833940064e-03	-1.256711e+00
1.321318833940064e-03	-1.256678e+00
1.321328833940064e-03	-1.256646e+00
1.321338833940064e-03	-1.256613e+00
1.321348833940064e-03	-1.256580e+00
1.321358833940064e-03	-1.256547e+00
1.321368833940064e-03	-1.256514e+00
1.321378833940063e-03	-1.256482e+00
1.321388833940063e-03	-1.256449e+00
1.321398833940063e-03	-1.256416e+00
1.321408833940063e-03	-1.256383e+00
1.321418833940063e-03	-1.256350e+00
1.321428833940063e-03	-1.256318e+00
1.321438833940063e-03	-1.256285e+00
1.321448833940063e-03	-1.256252e+00
1.321458833940063e-03	-1.256219e+00
1.321468833940063e-03	-1.256186e+00
1.321478833940063e-03	-1.256154e+00
1.321488833940063e-03	-1.256121e+00
1.321498833940063e-03	-1.256088e+00
1.321508833940063e-03	-1.256055e+00
1.321518833940063e-03	-1.256022e+00
1.321528833940063e-03	-1.255990e+00
1.321538833940063e-03	-1.255957e+00
1.321548833940062e-03	-1.255924e+00
1.321558833940062e-03	-1.255891e+00
1.321568833940062e-03	-1.255858e+00
1.321578833940062e-03	-1.255826e+00
1.321588833940062e-03	-1.255793e+00
1.321598833940062e-03	-1.255760e+00
1.321608833940062e-03	-1.255727e+00
1.321618833940062e-03	-1.255694e+00
1.321628833940062e-03	-1.255662e+00
1.321638833940062e-03	-1.255629e+00
1.321648833940062e-03	-1.255596e+00
1.321658833940062e-03	-1.255563e+00
1.321668833940062e-03	-1.255530e+00
1.321678833940062e-03	-1.255498e+00
1.321688833940062e-03	-1.255465e+00
1.321698833940062e-03	-1.255432e+00
1.321708833940062e-03	-1.255399e+00
1.321718833940061e-03	-1.255366e+00
1.321728833940061e-03	-1.255334e+00
1.321738833940061e-03	-1.255301e+00
1.321748833940061e-03	-1.255268e+00
1.321758833940061e-03	-1.255235e+00
1.321768833940061e-03	-1.255202e+00
1.321778833940061e-03	-1.255170e+00
1.321788833940061e-03	-1.255137e+00
1.321798833940061e-03	-1.255104e+00
1.321808833940061e-03	-1.255071e+00
1.321818833940061e-03	-1.255038e+00
1.321828833940061e-03	-1.255006e+00
1.321838833940061e-03	-1.254973e+00
1.321848833940061e-03	-1.254940e+00
1.321858833940061e-03	-1.254907e+00
1.321868833940061e-03	-1.254875e+00
1.321878833940061e-03	-1.254842e+00
1.321888833940060e-03	-1.254809e+00
1.321898833940060e-03	-1.254776e+00
1.321908833940060e-03	-1.254743e+00
1.321918833940060e-03	-1.254711e+00
1.321928833940060e-03	-1.254678e+00
1.321938833940060e-03	-1.254645e+00
1.321948833940060e-03	-1.254612e+00
1.321958833940060e-03	-1.254580e+00
1.321968833940060e-03	-1.254547e+00
1.321978833940060e-03	-1.254514e+00
1.321988833940060e-03	-1.254481e+00
1.321998833940060e-03	-1.254448e+00
1.322008833940060e-03	-1.254416e+00
1.322018833940060e-03	-1.254383e+00
1.322028833940060e-03	-1.254350e+00
1.322038833940060e-03	-1.254317e+00
1.322048833940060e-03	-1.254285e+00
1.322058833940059e-03	-1.254252e+00
1.322068833940059e-03	-1.254219e+00
1.322078833940059e-03	-1.254186e+00
1.322088833940059e-03	-1.254153e+00
1.322098833940059e-03	-1.254121e+00
1.322108833940059e-03	-1.254088e+00
1.322118833940059e-03	-1.254055e+00
1.322128833940059e-03	-1.254022e+00
1.322138833940059e-03	-1.253990e+00
1.322148833940059e-03	-1.253957e+00
1.322158833940059e-03	-1.253924e+00
1.322168833940059e-03	-1.253891e+00
1.322178833940059e-03	-1.253858e+00
1.322188833940059e-03	-1.253826e+00
1.322198833940059e-03	-1.253793e+00
1.322208833940059e-03	-1.253760e+00
1.322218833940059e-03	-1.253727e+00
1.322228833940058e-03	-1.253695e+00
1.322238833940058e-03	-1.253662e+00
1.322248833940058e-03	-1.253629e+00
1.322258833940058e-03	-1.253596e+00
1.322268833940058e-03	-1.253564e+00
1.322278833940058e-03	-1.253531e+00
1.322288833940058e-03	-1.253498e+00
1.322298833940058e-03	-1.253465e+00
1.322308833940058e-03	-1.253433e+00
1.322318833940058e-03	-1.253400e+00
1.322328833940058e-03	-1.253367e+00
1.322338833940058e-03	-1.253334e+00
1.322348833940058e-03	-1.253301e+00
1.322358833940058e-03	-1.253269e+00
1.322368833940058e-03	-1.253236e+00
1.322378833940058e-03	-1.253203e+00
1.322388833940057e-03	-1.253170e+00
1.322398833940057e-03	-1.253138e+00
1.322408833940057e-03	-1.253105e+00
1.322418833940057e-03	-1.253072e+00
1.322428833940057e-03	-1.253039e+00
1.322438833940057e-03	-1.253007e+00
1.322448833940057e-03	-1.252974e+00
1.322458833940057e-03	-1.252941e+00
1.322468833940057e-03	-1.252908e+00
1.322478833940057e-03	-1.252876e+00
1.322488833940057e-03	-1.252843e+00
1.322498833940057e-03	-1.252810e+00
1.322508833940057e-03	-1.252777e+00
1.322518833940057e-03	-1.252745e+00
1.322528833940057e-03	-1.252712e+00
1.322538833940057e-03	-1.252679e+00
1.322548833940057e-03	-1.252646e+00
1.322558833940056e-03	-1.252614e+00
1.322568833940056e-03	-1.252581e+00
1.322578833940056e-03	-1.252548e+00
1.322588833940056e-03	-1.252515e+00
1.322598833940056e-03	-1.252483e+00
1.322608833940056e-03	-1.252450e+00
1.322618833940056e-03	-1.252417e+00
1.322628833940056e-03	-1.252384e+00
1.322638833940056e-03	-1.252352e+00
1.322648833940056e-03	-1.252319e+00
1.322658833940056e-03	-1.252286e+00
1.322668833940056e-03	-1.252253e+00
1.322678833940056e-03	-1.252221e+00
1.322688833940056e-03	-1.252188e+00
1.322698833940056e-03	-1.252155e+00
1.322708833940056e-03	-1.252122e+00
1.322718833940056e-03	-1.252090e+00
1.322728833940055e-03	-1.252057e+00
1.322738833940055e-03	-1.252024e+00
1.322748833940055e-03	-1.251991e+00
1.322758833940055e-03	-1.251958e+00
1.322768833940055e-03	-1.251926e+00
1.322778833940055e-03	-1.251893e+00
1.322788833940055e-03	-1.251860e+00
1.322798833940055e-03	-1.251828e+00
1.322808833940055e-03	-1.251795e+00
1.322818833940055e-03	-1.251762e+00
1.322828833940055e-03	-1.251729e+00
1.322838833940055e-03	-1.251697e+00
1.322848833940055e-03	-1.251664e+00
1.322858833940055e-03	-1.251631e+00
1.322868833940055e-03	-1.251598e+00
1.322878833940055e-03	-1.251566e+00
1.322888833940055e-03	-1.251533e+00
1.322898833940054e-03	-1.251500e+00
1.322908833940054e-03	-1.251467e+00
1.322918833940054e-03	-1.251435e+00
1.322928833940054e-03	-1.251402e+00
1.322938833940054e-03	-1.251369e+00
1.322948833940054e-03	-1.251337e+00
1.322958833940054e-03	-1.251304e+00
1.322968833940054e-03	-1.251271e+00
1.322978833940054e-03	-1.251238e+00
1.322988833940054e-03	-1.251206e+00
1.322998833940054e-03	-1.251173e+00
1.323008833940054e-03	-1.251140e+00
1.323018833940054e-03	-1.251107e+00
1.323028833940054e-03	-1.251075e+00
1.323038833940054e-03	-1.251042e+00
1.323048833940054e-03	-1.251009e+00
1.323058833940054e-03	-1.250976e+00
1.323068833940053e-03	-1.250944e+00
1.323078833940053e-03	-1.250911e+00
1.323088833940053e-03	-1.250878e+00
1.323098833940053e-03	-1.250846e+00
1.323108833940053e-03	-1.250813e+00
1.323118833940053e-03	-1.250780e+00
1.323128833940053e-03	-1.250747e+00
1.323138833940053e-03	-1.250715e+00
1.323148833940053e-03	-1.250682e+00
1.323158833940053e-03	-1.250649e+00
1.323168833940053e-03	-1.250616e+00
1.323178833940053e-03	-1.250584e+00
1.323188833940053e-03	-1.250551e+00
1.323198833940053e-03	-1.250518e+00
1.323208833940053e-03	-1.250486e+00
1.323218833940053e-03	-1.250453e+00
1.323228833940053e-03	-1.250420e+00
1.323238833940052e-03	-1.250387e+00
1.323248833940052e-03	-1.250355e+00
1.323258833940052e-03	-1.250322e+00
1.323268833940052e-03	-1.250289e+00
1.323278833940052e-03	-1.250257e+00
1.323288833940052e-03	-1.250224e+00
1.323298833940052e-03	-1.250191e+00
1.323308833940052e-03	-1.250158e+00
1.323318833940052e-03	-1.250126e+00
1.323328833940052e-03	-1.250093e+00
1.323338833940052e-03	-1.250060e+00
1.323348833940052e-03	-1.250028e+00
1.323358833940052e-03	-1.249995e+00
1.323368833940052e-03	-1.249962e+00
1.323378833940052e-03	-1.249929e+00
1.323388833940052e-03	-1.249897e+00
1.323398833940051e-03	-1.249864e+00
1.323408833940051e-03	-1.249831e+00
1.323418833940051e-03	-1.249799e+00
1.323428833940051e-03	-1.249766e+00
1.323438833940051e-03	-1.249733e+00
1.323448833940051e-03	-1.249700e+00
1.323458833940051e-03	-1.249668e+00
1.323468833940051e-03	-1.249635e+00
1.323478833940051e-03	-1.249602e+00
1.323488833940051e-03	-1.249570e+00
1.323498833940051e-03	-1.249537e+00
1.323508833940051e-03	-1.249504e+00
1.323518833940051e-03	-1.249471e+00
1.323528833940051e-03	-1.249439e+00
1.323538833940051e-03	-1.249406e+00
1.323548833940051e-03	-1.249373e+00
1.323558833940051e-03	-1.249341e+00
1.323568833940050e-03	-1.249308e+00
1.323578833940050e-03	-1.249275e+00
1.323588833940050e-03	-1.249243e+00
1.323598833940050e-03	-1.249210e+00
1.323608833940050e-03	-1.249177e+00
1.323618833940050e-03	-1.249144e+00
1.323628833940050e-03	-1.249112e+00
1.323638833940050e-03	-1.249079e+00
1.323648833940050e-03	-1.249046e+00
1.323658833940050e-03	-1.249014e+00
1.323668833940050e-03	-1.248981e+00
1.323678833940050e-03	-1.248948e+00
1.323688833940050e-03	-1.248916e+00
1.323698833940050e-03	-1.248883e+00
1.323708833940050e-03	-1.248850e+00
1.323718833940050e-03	-1.248817e+00
1.323728833940050e-03	-1.248785e+00
1.323738833940049e-03	-1.248752e+00
1.323748833940049e-03	-1.248719e+00
1.323758833940049e-03	-1.248687e+00
1.323768833940049e-03	-1.248654e+00
1.323778833940049e-03	-1.248621e+00
1.323788833940049e-03	-1.248589e+00
1.323798833940049e-03	-1.248556e+00
1.323808833940049e-03	-1.248523e+00
1.323818833940049e-03	-1.248490e+00
1.323828833940049e-03	-1.248458e+00
1.323838833940049e-03	-1.248425e+00
1.323848833940049e-03	-1.248392e+00
1.323858833940049e-03	-1.248360e+00
1.323868833940049e-03	-1.248327e+00
1.323878833940049e-03	-1.248294e+00
1.323888833940049e-03	-1.248262e+00
1.323898833940049e-03	-1.248229e+00
1.323908833940048e-03	-1.248196e+00
1.323918833940048e-03	-1.248164e+00
1.323928833940048e-03	-1.248131e+00
1.323938833940048e-03	-1.248098e+00
1.323948833940048e-03	-1.248065e+00
1.323958833940048e-03	-1.248033e+00
1.323968833940048e-03	-1.248000e+00
1.323978833940048e-03	-1.247967e+00
1.323988833940048e-03	-1.247935e+00
1.323998833940048e-03	-1.247902e+00
1.324008833940048e-03	-1.247869e+00
1.324018833940048e-03	-1.247837e+00
1.324028833940048e-03	-1.247804e+00
1.324038833940048e-03	-1.247771e+00
1.324048833940048e-03	-1.247739e+00
1.324058833940048e-03	-1.247706e+00
1.324068833940048e-03	-1.247673e+00
1.324078833940047e-03	-1.247641e+00
1.324088833940047e-03	-1.247608e+00
1.324098833940047e-03	-1.247575e+00
1.324108833940047e-03	-1.247543e+00
1.324118833940047e-03	-1.247510e+00
1.324128833940047e-03	-1.247477e+00
1.324138833940047e-03	-1.247445e+00
1.324148833940047e-03	-1.247412e+00
1.324158833940047e-03	-1.247379e+00
1.324168833940047e-03	-1.247347e+00
1.324178833940047e-03	-1.247314e+00
1.324188833940047e-03	-1.247281e+00
1.324198833940047e-03	-1.247249e+00
1.324208833940047e-03	-1.247216e+00
1.324218833940047e-03	-1.247183e+00
1.324228833940047e-03	-1.247151e+00
1.324238833940047e-03	-1.247118e+00
1.324248833940046e-03	-1.247085e+00
1.324258833940046e-03	-1.247052e+00
1.324268833940046e-03	-1.247020e+00
1.324278833940046e-03	-1.246987e+00
1.324288833940046e-03	-1.246954e+00
1.324298833940046e-03	-1.246922e+00
1.324308833940046e-03	-1.246889e+00
1.324318833940046e-03	-1.246856e+00
1.324328833940046e-03	-1.246824e+00
1.324338833940046e-03	-1.246791e+00
1.324348833940046e-03	-1.246758e+00
1.324358833940046e-03	-1.246726e+00
1.324368833940046e-03	-1.246693e+00
1.324378833940046e-03	-1.246660e+00
1.324388833940046e-03	-1.246628e+00
1.324398833940046e-03	-1.246595e+00
1.324408833940046e-03	-1.246562e+00
1.324418833940045e-03	-1.246530e+00
1.324428833940045e-03	-1.246497e+00
1.324438833940045e-03	-1.246464e+00
1.324448833940045e-03	-1.246432e+00
1.324458833940045e-03	-1.246399e+00
1.324468833940045e-03	-1.246367e+00
1.324478833940045e-03	-1.246334e+00
1.324488833940045e-03	-1.246301e+00
1.324498833940045e-03	-1.246269e+00
1.324508833940045e-03	-1.246236e+00
